kind,entityType,entityId,sku,actionType,currentBid,suggestedBid,text,campaignName,groupName,campaignId,adGroupId,accountId,siteId,spend30,clicks30,orders30,acos30,spend7,clicks7,orders7,acos7,reasonCode,hit,habit,marketBucket,reopenRule,priority
kw,keyword,55929021595671,UY0879,pause,0.71,,therapy office decor,b2b kw broad_therapy office decor_uy0879,b2b kw broad_therapy office decor_uy0879,93761803306543,164661892862135,380,4,4.02,8,0,,2.83,4,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=4 spend=2.83,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,202
auto,autoTarget,548541591822159,STA2604,bid,0.31,0.28,Substitutes,auto_pastor gifts_sta2604,auto_pastor gifts_sta2604,23713242478983,394812570903929,420,4,4,13,1,0.210637,1.55,5,0,,persistently_low_small_step,15d_zero_order clicks=10 spend=3.10,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,203
auto,autoTarget,502395508761924,DN2108,pause,0.5,,Loose-match,auto_flower bucket _dn2108,auto_flower bucket _dn2108,342845564239834,337230233418986,171,4,3.97,9,0,,2.69,6,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=6 spend=2.69,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,204
sbKw,sbKeyword,158789861492986,XIX1523,bid,0.29,0.14,stencils for engraving pen,sbkw_letterstencils_xix1523 xix0903xix2011,,97297500123394,331282048032432,772,4,3.96,16,0,,0.73,3,0,,no_order_bid_down,15d_zero_order clicks=10 spend=2.57,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,205
kw,keyword,9241620764066,SC3420,bid,0.2,0.17,cardinals,kw_q2 profit sc3420 broad_sc3420,kw_q2 profit sc3420 broad_sc3420,176535041366109,225290925147276,113,4,3.91,20,1,0.217342,0.4,2,0,,persistently_low_small_step,15d_zero_order clicks=10 spend=1.91,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,206
auto,autoTarget,362119874123803,YH3708,bid,0.12,0.02,Loose-match,auto_teacher pencil holder_yh3708,auto_teacher pencil holder_yh3708,537492451473942,363788450372237,52,4,3.9,36,3,0.095191,1.29,12,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=12 spend=1.29,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,207
auto,autoTarget,481566386639103,KEJ0561,bid,0.35,0.2,Complements,auto_pegboardorganizer_kej0561,2,504478513693889,498623810478455,765,4,3.87,10,0,,1.46,4,0,,no_order_bid_down,15d_zero_order clicks=7 spend=2.61,auto_zero_order_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,208
auto,autoTarget,373044934255077,HAN0044,bid,0.29,0.24,Complements,auto_q2 profit han0044 auto_han0044,auto_q2 profit han0044 auto_han0044,171320273364632,342803925877225,559,4,3.84,15,1,0.384384,1.05,4,0,,acos_bid_down,15d_zero_order clicks=11 spend=2.94,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,209
manual,manualTarget,117646726094576,SAN0383,pause,0.43,,asinExpandedFrom=B0FPX7BTW7,asin_cowhat&band_san0383,asin_cowhat&band_san0383,553831302487647,406775616669817,528,4,3.84,9,0,,2.49,6,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=6 spend=2.49,asin_or_manual_expansion_unverified,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,210
sbKw,sbKeyword,473909573069144,HL2535,bid,0.48,0.38,cat scat,sbv kw 2_spikes mat_hl2535,,423590788469772,460446307285232,117,4,3.83,8,0,,0.42,1,0,,no_order_bid_down,30d_zero_order clicks=8 spend=3.83,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,211
kw,keyword,233463638331409,NO5155,pause,0.2,,gender reveal party supplies,kw_q2 profit no5155 broad_no5155,kw_q2 profit no5155 broad_no5155,114236038201288,199173718513368,277,4,3.8,19,0,,1.4,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.40,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,212
kw,keyword,24685024598323,YUT4462,pause,0.3,,birthday pool float,ai_kw broad_summer party supplies_yut4462,ai_kw broad_summer party supplies_yut4462,178927403834265,218001844694701,737,4,3.8,11,0,,3.15,9,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=9 spend=3.15,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,213
sbKw,sbKeyword,27563813612594,KEJ1748,pause,0.43,,pegboard baskets and bins,sbv kw_pegboard baskets_kej1748,,266121276953677,461242585574561,765,4,3.78,10,0,,2.63,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.63,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,214
kw,keyword,130967397319997,DN1655,pause,0.65,,flower buckets for flower bar,ai_kw phrase_flower bar supplies_dn1655,ai_kw phrase_flower bar supplies_dn1655,102419127363210,153223435864594,171,4,3.77,6,0,,3.77,6,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=6 spend=3.77,phrase_kw_not_stopped_at_7_15d,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,215
auto,autoTarget,389393927138761,HL4017,pause,0.21,,Complements,auto_spikes mat_hl4017,auto_spikes mat_hl4017,520006521528974,336910146282751,117,4,3.77,18,0,,2.73,13,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=13 spend=2.73,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,216
sbKw,sbKeyword,144282780892327,YEO0766,pause,0.34,,foldable safari hat for men,sb kw_fishing sun hats_yeo0766 yeo1463 yeo1452,,135430556082686,503029059756410,876,4,3.77,11,0,,2.31,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.31,sbv_or_sb_keyword_spend_not_closed,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,217
kw,keyword,380429803097057,NAY0239,bid,0.19,0.02,wedding gifts for guests,ballpoint pen-nay0239-system-keyword,ballpoint pen-nay0239-system-keyword,474103414446955,327903248169520,752,4,3.75,23,2,0.045742,1.83,10,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=10 spend=1.83,kw_zero_order_or_high_acos_not_stopped,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,218
kw,keyword,117919858746085,YUT3184,pause,1.35,,size 3 soccer balls,ai_kw exact_size3 soccer ball_yut3184,ai_kw exact_size3 soccer ball_yut3184,193222339888016,199003440027676,737,4,3.73,3,0,,3.73,3,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=3 spend=3.73,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,219
auto,autoTarget,508264111055303,YCL1246,pause,0.08,,Complements,auto_crylic crystal picks _ycl1246,auto_crylic crystal picks _ycl1246,541153012219339,408678504033408,479,4,3.71,25,0,,0,0,0,,no_order_hard_stop,30d_zero_order clicks=25 spend=3.71,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,220
sbKw,sbKeyword,239412796805274,,pause,0.3,,block decorating kit baby shower,sb,,88016410758535,398273352562252,803,4,3.7,13,0,,3.12,11,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=11 spend=3.12,sbv_or_sb_keyword_spend_not_closed,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,221
auto,autoTarget,306020170652065,XIH2559,pause,0.2,,Loose-match,auto_christian bow_xih2559,auto_christian bow_xih2559,540510445026178,412988618522850,667,4,3.68,20,1,0.122707,2.4,12,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=12 spend=2.40,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,222
sbKw,sbKeyword,163549545727908,KEJ1748,bid,0.43,0.33,peg board baskets and bins,sbv kw_pegboard baskets_kej1748,,266121276953677,461242585574561,765,4,3.68,9,0,,1.97,5,0,,no_order_bid_down,15d_zero_order clicks=8 spend=3.17,sbv_or_sb_keyword_spend_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,223
sbKw,sbKeyword,323329383211815,HL2535,bid,0.48,0.38,spikes to keep dogs off furniture,sbv kw_spikes mat_hl2535,,244346490371189,189936758975879,117,4,3.65,8,0,,0.99,2,0,,no_order_bid_down,30d_zero_order clicks=8 spend=3.65,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,224
auto,autoTarget,328771724505767,XIX1523,bid,0.36,0.26,Substitutes,auto 2_letterstencils_xix1523,auto 2_letterstencils_xix1523,332559568372097,353976442797059,772,4,3.6,9,0,,0,0,0,,no_order_bid_down,30d_zero_order clicks=9 spend=3.60,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,225
manual,manualTarget,494108492177618,CL4199,bid,0.45,0.05,asinExpandedFrom=B07KY8VB4S,asin_taco piñata_cl4199,asin_taco piñata_cl4199,377409795397474,522968297351265,103,4,3.6,8,1,0.102886,2.25,5,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=5 spend=2.25,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,226
manual,manualTarget,128075675918733,QA2074,pause,0.46,,asin=B072JK2WDH,ai_asin_same_wedding_fans_qa2074,ai_asin_same_wedding_fans_qa2074,216574392144173,103579470689199,388,4,3.6,8,0,,3.6,8,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=3.60,asin_or_manual_expansion_unverified,wedding_broad_intent_competition_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,227
sbKw,sbKeyword,213363488365755,XIX2353,pause,0.3,,number stencils 3 inch,sbkw broad_letter stencils_xix2353,,54095962121074,551036711661677,772,4,3.6,13,0,,2.82,10,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=2.82,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,228
sbKw,sbKeyword,340786216501324,HL2535,bid,0.48,0.45,motion sensor cat deterrent,sbv kw_spikes mat_hl2535,,244346490371189,189936758975879,117,4,3.59,8,1,0.149645,1.52,3,0,,persistently_low_small_step,15d_zero_order clicks=6 spend=2.78,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,229
manual,manualTarget,268759499962290,MH1806,bid,0.22,0.02,asinExpandedFrom=B08DCV9QMV,ai_asin expanded_dessert cups_mh1806,ai_asin expanded_dessert cups_mh1806,209759278709085,166361073893692,187,4,3.58,17,1,0.170557,3.45,16,0,,cooldown_override_7d_zero_order_heavy_cut,7d_zero_order clicks=16 spend=3.45,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,230
sbKw,sbKeyword,335595546015363,HL4004,bid,0.51,0.46,motion sensor spray for cats,sbv kw_spikes mat_hl4004,,503216486378656,410581452834584,117,4,3.57,7,0,,1.03,2,0,,no_order_bid_down,15d_zero_order clicks=6 spend=3.06,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,231
kw,keyword,216859262623303,YAN4858,pause,0.23,,baby shower games funny,kw broad_boy baby shower games_yan4858,kw broad_boy baby shower games_yan4858,262920330560350,255918721508692,423,4,3.55,16,0,,1.61,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.61,broad_kw_too_wide,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,232
kw,keyword,484199350550414,QAA3142,pause,0.24,,employee recognition pin,kw_ crown brooch pins _qaa3142,kw_ crown brooch pins _qaa3142,529876226959922,296850854425537,604,4,3.54,15,0,,2.16,9,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=9 spend=2.16,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,233
auto,autoTarget,355359558665732,GM2616,pause,0.3,,Loose-match,auto_q2 profit gm2616 auto_gm2616,auto_q2 profit gm2616 auto_gm2616,123313520268740,540595192298138,311,4,3.51,12,1,0.351351,2.1,7,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.10,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,234
kw,keyword,141300364786173,SH0423,bid,0.35,0.2,hands free umbrella,kw broad_umbrella hat_sh0423,kw broad_umbrella hat_sh0423,106509577454404,81800054974338,49,4,3.5,10,0,,1.05,3,0,,no_order_bid_down,15d_zero_order clicks=9 spend=3.15,broad_kw_too_wide,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,235
auto,autoTarget,555388328271076,SC3527,bid,0.17,0.02,Substitutes,auto_q2 profit sc3527 auto_sc3527,auto_q2 profit sc3527 auto_sc3527,38221200992281,355276286191580,113,4,3.5,19,0,,0.51,3,0,,no_order_bid_down,30d_zero_order clicks=19 spend=3.50,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,236
manual,manualTarget,188182728812239,ZO0892,bid,0.35,0.2,asinExpandedFrom=B0GD7S2YN5,asin expanded_christian mothers day gifts_zo0892,asin expanded_christian mothers day gifts_zo0892,106421935440735,84649037803361,294,4,3.5,10,0,,1.75,5,0,,no_order_bid_down,15d_zero_order clicks=9 spend=3.15,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,237
auto,autoTarget,325426548140098,LAY2384,pause,0.45,,Complements,ai_auto_patriotic bracelet_lay2384,ai_auto_patriotic bracelet_lay2384,152275805132889,400661071921024,514,4,3.48,9,0,,3.03,8,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=3.03,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,238
auto,autoTarget,561368057844262,NAY0239,pause,0.15,,Loose-match,auto_ballpointpen_nay0239,auto_normal,344598858286564,449497934839418,752,4,3.46,24,0,,1,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.00,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,239
auto,autoTarget,518288453556107,BOY1281,pause,0.69,,Loose-match,auto_kids goggles for swimming_boy1281_3,auto_kids goggles for swimming_boy1281_3,73081192669518,418369415520009,84,4,3.45,5,0,,2.76,4,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=4 spend=2.76,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,240
kw,keyword,535874784688944,XIX0903,pause,0.32,,reusable letter stencils,kw2_letterstencils_xix0903,kw2_letterstencils_xix0903,294005090778737,292382270060986,772,4,3.44,11,0,,2.56,8,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=2.56,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,241
auto,autoTarget,393776429860427,MH1806,pause,0.16,,Complements,ai_auto_dessert cups_mh1806,ai_auto_dessert cups_mh1806,151961605119472,363233501716070,187,4,3.44,20,0,,1.59,10,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=10 spend=1.59,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,242
manual,manualTarget,125635466217211,AE1101,pause,0.57,,asin=B0D9XQZXTH,ai_asin_coach tumbler gifts_ae1101,ai_asin_coach tumbler gifts_ae1101,160451091627294,174521556008043,195,4,3.44,7,0,,2.58,5,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=5 spend=2.58,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,243
kw,keyword,410540868170292,MED1032,pause,0.29,,stainless steel containers with lids,kw2_1/6 size hotel pan_med1032,kw2_1/6 size hotel pan_med1032,375720085548081,438957437140480,543,4,3.43,13,0,,2.27,8,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=2.27,kw_zero_order_or_high_acos_not_stopped,storage_food_container_broad_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,244
auto,autoTarget,453491602227049,DN2684,pause,0.35,,Loose-match,auto_flower buckets_dn2684,flower buckets-dn2684-system-a,509136147592805,527354836340419,171,4,3.43,12,0,,3.43,12,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=12 spend=3.43,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,245
sbKw,sbKeyword,385739313264414,XIX1523,pause,0.51,,6 stencils letters and numbers,sbvkw_letterstencils_xix1523,,516154391645004,493820005510406,772,4,3.43,7,0,,2.48,5,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=5 spend=2.48,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,246
kw,keyword,366566849101815,KV4231,bid,0.31,0.16,get well basket for teen boy ankle fracture,kw_get well soon gifts _kv4231,kw_get well soon gifts _kv4231,442455693519059,325018138763727,357,4,3.41,11,0,,0,0,0,,no_order_bid_down,30d_zero_order clicks=11 spend=3.41,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,247
kw,keyword,198853861238271,SHQ3375,bid,0.24,0.09,cars baby shower decorations,kw_wooden cars to paint_shq3375,wooden cars to paint-shq3375-system-keyword,385540203435967,408062092082999,803,4,3.41,16,0,,0.72,3,0,,no_order_bid_down,15d_zero_order clicks=9 spend=2.16,kw_zero_order_or_high_acos_not_stopped,baby_shower_party_competition_fit_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,248
kw,keyword,76926348293878,MF6294,bid,0.43,0.4,floating foam letters for pool,kw_ baby balloon_mf6294,kw_ baby balloon_mf6294,243281826226678,218658790085909,314,4,3.38,8,1,0.08897,0.43,1,0,,persistently_low_small_step,15d_zero_order clicks=6 spend=2.58,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,249
sbKw,sbKeyword,102093285316691,DUN1128,pause,0.35,,bakery display basket,sbvkw_baskets_dun1128,,75290483351021,455224521394646,639,4,3.38,8,0,,3,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=3.00,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,250
kw,keyword,103845198897117,GT4431,bid,0.24,0.09,funeral ribbon,ai_kw broad_mental health awareness month gifts_gt4431,ai_kw broad_mental health awareness month gifts_gt4431,225582328472388,231004267012573,167,4,3.35,14,0,,1.2,5,0,,no_order_bid_down,15d_zero_order clicks=14 spend=3.35,broad_kw_too_wide,funeral_memorial_ribbon_fit_misjudge,do_not_reopen_without_fresh_market_and_exact_conversion_proof,251
kw,keyword,341841770045854,BEU0541,pause,0.29,,retirement gifts for women,kw_retirement gifts for women_beu0541,2,539662558502304,399830437398436,507,4,3.33,12,0,,1.88,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.88,kw_zero_order_or_high_acos_not_stopped,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,252
auto,autoTarget,287601507902387,IF1232,pause,0.21,,Complements,auto_peg board shelves_if1232,peg board shelves if1232-a place,549668492105664,286561107030824,400,4,3.33,23,0,,1.11,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.11,auto_zero_order_not_closed,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,253
manual,manualTarget,200575742480574,MH1806,pause,0.22,,asinExpandedFrom=B08DCRW96J,ai_asin expanded_dessert cups_mh1806,ai_asin expanded_dessert cups_mh1806,209759278709085,166361073893692,187,4,3.33,16,0,,2.99,14,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=14 spend=2.99,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,254
auto,autoTarget,435667767714733,LO3817,bid,0.48,0.43,Loose-match,auto_b2b_LO3817,auto_b2b_LO3817,202644478727499,560303832163488,210,4,3.32,7,0,,0.48,1,0,,no_order_bid_down,15d_zero_order clicks=7 spend=3.32,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,255
auto,autoTarget,381947129527522,BOY1281,bid,0.64,0.55,Loose-match,auto_kids goggles for swimming_boy1281,auto_kids goggles for swimming_boy1281,148888473410932,463443097370292,84,4,3.31,5,0,,0.64,1,0,,no_order_bid_down,30d_zero_order clicks=5 spend=3.31,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,256
sbKw,sbKeyword,2974207550763,HEL2829,bid,0.33,0.25,duck keychain bulk,sbvkw_cute crochet bear keychain _hel2829,,549373219878462,491588148129648,487,4,3.31,10,1,0.150522,2.36,7,0,,residual_7d_zero_order_heavy_cut,7d_zero_order clicks=7 spend=2.36,sbv_or_sb_keyword_spend_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,257
auto,autoTarget,495328911107693,WNE0355,bid,0.3,0.15,Complements,auto_woodland  animals_wne0355,auto_woodland  animals_wne0355,358691894051155,411202869145514,722,4,3.3,11,0,,1.2,4,0,,no_order_bid_down,30d_zero_order clicks=11 spend=3.30,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,258
manual,manualTarget,4070072525578,CL3650,pause,0.33,,asinExpandedFrom=B0CDCQY3TR,asin_red chili_cl3650,asin_red chili_cl3650,403621486991520,429074842571707,103,4,3.3,10,0,,2.31,7,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=2.31,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,259
kw,keyword,166098893826667,COT2347,bid,0.34,0.19,church crafts,kw broad_bible crafts_COT2347,kw broad_bible crafts_COT2347,226408705875883,277613214777667,720,4,3.28,10,0,,1.7,5,0,,no_order_bid_down,30d_zero_order clicks=10 spend=3.28,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,260
auto,autoTarget,506435747317925,QAA4200,bid,0.17,0.02,Close-match,auto_q2 profit qaa4200 auto_qaa4200,auto_q2 profit qaa4200 auto_qaa4200,11822662463627,543531579168306,604,4,3.28,17,0,,0.34,2,0,,no_order_bid_down,30d_zero_order clicks=17 spend=3.28,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,261
manual,manualTarget,150617720834746,OC1858,bid,0.35,0.2,asinExpandedFrom=B0GQ3B978D,asin _photocard_oc1858,asin _photocard_oc1858,557251131287154,484095254767288,256,4,3.28,10,0,,1.72,5,0,,no_order_bid_down,30d_zero_order clicks=10 spend=3.28,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,262
kw,keyword,366460205294501,IF1427,bid,0.2,0.17,shelves for peg board,kw_acrylic shelves_if1427,acrylic shelves if1427-kw,539896948835451,395135507956486,400,4,3.27,19,1,0.109036,0.4,2,0,,persistently_low_small_step,15d_zero_order clicks=15 spend=2.76,kw_zero_order_or_high_acos_not_stopped,pegboard_weak_demand_or_fit,do_not_reopen_without_fresh_market_and_exact_conversion_proof,263
auto,autoTarget,318347618295467,KV4231,pause,0.18,,Substitutes,auto_get well soon gifts _kv4231,auto_get well soon gifts _kv4231,322687716841466,509465126069596,357,4,3.27,18,3,0.064155,1.52,7,0,,cooldown_override_15d_zero_order_hard_stop,7d_zero_order clicks=7 spend=1.52,auto_loose_or_substitutes_uncontrolled,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,264
kw,keyword,243186316049480,GT3801,pause,0.5,,ribbons for funeral,ai_kw phrase_purple funeral ribbons_gt3801,ai_kw phrase_purple funeral ribbons_gt3801,135704626817711,36420482907072,167,4,3.25,7,0,,3.25,7,0,,cooldown_override_30d_zero_order_hard_stop,7d_zero_order clicks=7 spend=3.25,phrase_kw_not_stopped_at_7_15d,funeral_memorial_ribbon_fit_misjudge,do_not_reopen_without_fresh_market_and_exact_conversion_proof,265
kw,keyword,378447567326597,SAN1213,bid,0.27,0.12,adult cowboy hat,kw_cowboyhat_san1213,kw_cowboyhat_san1213,341849241439909,290542207924147,528,4,3.24,12,0,,0.81,3,0,,no_order_bid_down,15d_zero_order clicks=10 spend=2.70,kw_zero_order_or_high_acos_not_stopped,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,266
manual,manualTarget,417599117555646,UAN3644,bid,0.36,0.26,asinExpandedFrom=B0CZ3RBNJZ,asin_mininb_ uan3644,asin_mininb_ uan3644,364184685871220,463200290100843,515,4,3.24,9,0,,1.08,3,0,,no_order_bid_down,15d_zero_order clicks=9 spend=3.24,asin_or_manual_expansion_unverified,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,267
kw,keyword,205666963399099,ZHW0104,bid,0.23,0.08,graveyard decorations,kw_q2 profit zhw0104 broad_zhw0104,kw_q2 profit zhw0104 broad_zhw0104,201585303813324,58136666007618,565,4,3.22,14,0,,1.38,6,0,,no_order_bid_down,15d_zero_order clicks=14 spend=3.22,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,268
auto,autoTarget,451483228333987,SHN1038,pause,0.2,,Complements,auto_q2 profit shn1038 auto_shn1038,auto_q2 profit shn1038 auto_shn1038,53328778144184,477316301433913,534,4,3.22,17,0,,1.46,8,0,,residual_30d_zero_order_hard_stop,7d_zero_order clicks=8 spend=1.46,auto_zero_order_not_closed,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,269
kw,keyword,239951921364559,XIX2011,bid,0.41,0.31,stencil letters,kw broad_letter stencils_xix2011,kw broad_letter stencils_xix2011,69854206788541,206509717439411,772,4,3.21,8,0,,1.23,3,0,,no_order_bid_down,30d_zero_order clicks=8 spend=3.21,broad_kw_too_wide,unclassified_low_efficiency_tail,reopen_only_after_recent_conversion_proof,270
sbKw,sbKeyword,166019748861517,YEO0766,bid,0.43,0.33,men fishing hats bulk,sb kw_fishing sun hats_yeo0766 yeo1463 yeo1452,,135430556082686,503029059756410,876,4,3.21,8,0,,1.76,4,0,,no_order_bid_down,15d_zero_order clicks=7 spend=2.81,sbv_or_sb_keyword_spend_not_closed,hat_cowboy_generic_intent_gap,do_not_reopen_without_fresh_market_and_exact_conversion_proof,271
